gene	in_177_set	named_factor	chromosome	strand	event_type	element_start	element_end	element_length	element_annotation	element_transcript_types	inclusion_junction	skipping_junction	measured_path	both_junctions_annotated	seen_from_both_sides	mean_PSI	PSI_slowest_third	PSI_fastest_third	dPSI_percentage_points	d_logit_per_score_unit	t_prolif	P_prolif	FDR_prolif	d_age_per_decade	FDR_age	d_age_adj_per_decade	FDR_age_adj
RPS16	FALSE	FALSE	chr19	-	alternative 5' splice site	39435607	39435657	51	coding exon	protein_coding	chr19:39433762-39435606	chr19:39433762-39435657	skipping	TRUE	FALSE	0.0128784209938118	0.00977519728171494	0.0145255642496706	0.475036696795566	0.107374841969438	1.85556024044744	0.0663755743747821	0.159874878504698	-0.0181696702272151	0.800865304330796	0.0024814399912777	1
RPS24	FALSE	FALSE	chr10	+	cassette exon	78040204	78040225	22	coding exon	protein_coding	chr10:78037305-78040203	chr10:78037305-78040614	skipping	TRUE	TRUE	0.270293920297284	0.178016264747167	0.349607700542157	17.159143579499	0.467199944751343	9.89732038313602	1.25184341913393e-16	1.52054266731233e-14	-0.123070271187942	0.00198640514764407	-0.0414486578865475	0.582206591073488
RPS25	FALSE	FALSE	chr11	-	alternative 3' splice site	119017434	119017545	112	coding exon	nonsense_mediated_decay;protein_coding	chr11:119017546-119017957	chr11:119017434-119017957	skipping	TRUE	FALSE	0.00636908530670096	0.00609051320135392	0.00608457943902302	-0.000593376233090377	-0.0541133367829711	-1.485398642416	0.140492541065292	0.286803800818163	0.0437744546693288	0.0928275975160443	0.0398431649662603	0.409302684141482
RPS5	FALSE	FALSE	chr19	+	cassette exon	58393359	58393487	129	coding exon	protein_coding	chr19:58393488-58394496	chr19:58388246-58394496	skipping	TRUE	FALSE	0.0531792702343971	0.113989402917142	0.0220060340969901	-9.1983368820152	-0.36101416111959	-3.40245818358816	0.000952106840767781	0.00600763518636591	0.107684010926111	0.223153971207964	0.0469678924026522	0.909584769224396
RPS5	FALSE	FALSE	chr19	+	cassette exon	58392976	58393185	210	coding exon	protein_coding;retained_intron	chr19:58388246-58392975	chr19:58388246-58394496	skipping	TRUE	FALSE	0.0224444218888894	0.0196811552119357	0.0231574407781282	0.347628556619256	0.0390732946673568	0.88561434377718	0.377888283278811	0.576735013699811	-0.0359468717906752	0.334038183987725	-0.033919943751486	0.685750082706529
RPS6	FALSE	FALSE	chr9	-	unannotated splice site	19200698	19378514	177817	not an annotated exon	""	chr9:19378515-19378707	chr9:19200698-19378707	skipping	FALSE	FALSE	0.130159037554169	0.152346194398526	0.120590788266819	-3.1755406131707	-0.0541041726882666	-1.71913855174626	0.0885930940854759	0.200870075323136	0.0138178145906595	0.694106923497671	0.00428434994822847	1
RPS6	FALSE	FALSE	chr9	-	unannotated splice site	19200909	19378918	178010	not an annotated exon	""	chr9:19378919-19379486	chr9:19200909-19379486	skipping	FALSE	FALSE	0.0437437253091787	0.100303282350998	0.0154811123854352	-8.48221699655627	-0.125719057369953	-1.6785376278633	0.0962737418014285	0.214284683158808	0.0537122956103772	0.430075290286555	0.0356016155273732	0.882454942920744
RPS6	FALSE	FALSE	chr9	-	unannotated splice site	19200426	19376388	175963	not an annotated exon	""	chr9:19376389-19376493	chr9:19200426-19376493	skipping	FALSE	FALSE	0.0259287226098734	0.0232125897781203	0.0260731904028488	0.286060062472846	-0.0478989577697013	-0.956934497180688	0.340841020476817	0.537662481744738	0.0327081232550988	0.475628551183765	0.0280984886587396	0.837557041018934
RPS6	FALSE	FALSE	chr9	-	unannotated splice site	19376590	19376651	62	not an annotated exon	""	chr9:19376652-19378367	chr9:19376590-19378367	skipping	TRUE	TRUE	0.00323090581663022	0.00252165895073494	0.00342486822062067	0.090320926988573	0.00684430823932072	0.682523686670689	0.496440017071491	0.686896866582644	0.000857009555583755	0.987823745136366	0.00255035325989727	1
RPS8	FALSE	FALSE	chr1	+	alternative 5' splice site	44776715	44776774	60	coding exon	processed_transcript;protein_coding	chr1:44776775-44777613	chr1:44776715-44777613	skipping	TRUE	FALSE	0.0115906401265036	0.0106154400077838	0.012666859778401	0.205141977061714	0.0651530351813812	1.75670787020127	0.0819394488499207	0.189939777543162	-0.0125811452459005	0.78944915403528	-0.000341557693358281	1
RPS9	FALSE	FALSE	chr19	+	cassette exon	54206553	54206724	172	NMD-only exon	nonsense_mediated_decay	chr19:54206725-54207397	chr19:54206463-54207397	inclusion	TRUE	FALSE	0.00731889639857496	0.00900547980405136	0.00566168727781384	-0.334379252623752	-0.180236676050467	-4.42633667536227	2.38959939677849e-05	0.000265589135570054	0.0174307446510105	0.72977551125966	-0.0196784932292247	0.875851163913888
RPS9	FALSE	FALSE	chr19	+	cassette exon	54206276	54206462	187	coding exon	nonsense_mediated_decay;protein_coding	chr19:54206463-54207397	chr19:54201610-54207397	skipping	TRUE	TRUE	0.0220247555526102	0.0171673923686127	0.0230493175613124	0.588192519269961	0.0741932773426403	1.66003163313998	0.0999496925952026	0.221163893634537	-0.0252948588867762	0.576090040131699	-0.0134088567970051	0.985187378373503
RRBP1	FALSE	FALSE	chr20	-	other	17658596	17658604	9	not an annotated exon	""	chr20:17643128-17658595	chr20:17643128-17658604	skipping	TRUE	FALSE	0.123412026568919	0.111705495140484	0.138348000990883	2.66425058503987	0.101035530594559	2.86951479936261	0.00498898928745964	0.0219502620525876	-0.00316079155472091	0.986696852927282	0.0188782444525381	0.853966070835217
RRBP1	FALSE	FALSE	chr20	-	cassette exon	17679999	17680075	77	coding exon	protein_coding	chr20:17680076-17682027	chr20:17660529-17682027	inclusion	TRUE	TRUE		0.211736207725851	0.235612726701852	2.38765189760014	0.205345364353858	2.05654688528432	0.0422825895031176	0.11278673482361	0.0163450753154716	0.92969158355466	0.0649035552678538	0.789223352043803
RSU1	FALSE	FALSE	chr10	-	cassette exon	16816973	16817084	112	coding exon	protein_coding	chr10:16782085-16816972	chr10:16782085-16817314	skipping	TRUE	TRUE	0.122611416057079	0.10943406097943	0.134109454841607	2.46753938621774	0.102519981762299	1.70344412588363	0.0915004948965708	0.205815597316956	-0.0237090236433479	0.731211994371504	-0.00518161584522325	1
RTN4	FALSE	FALSE	chr2	-	cassette exon	54974695	54974764	70	coding exon	protein_coding	chr2:54974765-54982514	chr2:54973622-54982514	skipping	TRUE	FALSE	0.00867697928170348	0.00746245145309991	0.00937056153742239	0.190811008432248	0.0601296731778178	1.39341687634355	0.166493368973714	0.326177389331574	-0.0472268040200942	0.146049130383861	-0.0425938092614348	0.482705558022424
RTN4	FALSE	FALSE	chr2	-	cassette exon	54973821	54973867	47	coding exon	protein_coding	chr2:54973622-54973820	chr2:54973622-54982514	skipping	TRUE	FALSE	0.010317624223779	0.00922891777649474	0.0104269740927036	0.119805631620891	0.0662156355258418	1.2508175692121	0.213834901117937	0.391541937332038	-0.0618030951019492	0.105756440661959	-0.0585338446707817	0.399393434168189
RXRB	FALSE	FALSE	chr6	-	alternative 3' splice site	33195455	33195466	12	coding exon	protein_coding	chr6:33195467-33195569	chr6:33195455-33195569	inclusion	TRUE	FALSE	0.301748298426145	0.284102260275671	0.30063568713034	1.65334268546687	-0.0141422367086383	-0.251387676934652	0.802015254860585	0.917310980242432	0.0225719704418766	0.724656472445455	0.0236270530587117	0.91701834432199
S100A16	FALSE	FALSE	chr1	-	cassette exon	153608899	153609344	446	coding exon	protein_coding	chr1:153608178-153608898	chr1:153608178-153612951	skipping	TRUE	FALSE		0.731115557211588	0.83916669533511	10.8051138123522	0.162852190971714	1.26319153078533	0.209400167927563	0.385999984347773	0.0912188370508772	0.431663923311882	0.14421208685968	0.380019352242775
S100A4	FALSE	FALSE	chr1	-	cassette exon	153545470	153545518	49	coding exon	protein_coding	chr1:153544810-153545469	chr1:153544810-153545752	skipping	TRUE	TRUE	0.135952599765523	0.158462096233858	0.11340424182572	-4.50578544081373	-0.266756237504677	-5.74026863662439	9.59617991740298e-08	2.3649715868904e-06	0.10382560371603	0.00114057330825421	0.0634999366038923	0.198098935670926
S100A4	FALSE	FALSE	chr1	-	unannotated splice site	153545470	153545479	10	not an annotated exon	""	chr1:153544810-153545469	chr1:153544810-153545479	skipping	TRUE	FALSE	0.14789211668174	0.143331991219172	0.15153068299167	0.819869177249766	0.0215963043495111	0.908168859592068	0.36590900363793	0.565863456030206	0.00862335572094565	0.763428603625631	0.015073824030336	0.790958395735541
S100A4	FALSE	FALSE	chr1	-	alternative 3' splice site	153543924	153543939	16	non-coding annotation only	processed_transcript	chr1:153543940-153544653	chr1:153543924-153544653	inclusion	TRUE	FALSE	0.0288561057310815	0.0317598072379612	0.0295519414603449	-0.220786577761622	0.00361221122184699	0.0978481735364337	0.922243012597118	0.996932342607957	0.0296636934975622	0.340592506464797	0.0360221950068537	0.483664310571942
S100A4	FALSE	FALSE	chr1	-	cassette exon	153544958	153545063	106	coding exon	protein_coding	chr1:153544810-153544957	chr1:153544810-153545469	inclusion	TRUE	FALSE	0.0275380722295424	0.0285444578351625	0.029321356961623	0.0776899126460468	0.00266491908440765	0.048296185391808	0.961573719012788	1	0.0397216925343022	0.418553547379619	0.0477496457725278	0.595237507023469
S100A6	FALSE	FALSE	chr1	-	alternative 3' splice site	153535361	153535375	15	coding exon	protein_coding	chr1:153535376-153535948	chr1:153535361-153535948	inclusion	TRUE	FALSE	0.029855164687188	0.025063019132144	0.0320688426463725	0.700582351422848	0.133799659886134	2.32733040330279	0.0219039351537809	0.068094409010977	-0.018255011487789	0.800312332292369	0.00829887182262428	1
S100A6	FALSE	FALSE	chr1	-	unannotated splice site	153534828	153534830	3	not an annotated exon	""	chr1:153534831-153535201	chr1:153534828-153535201	skipping	TRUE	FALSE	0.00107490722647573	0.000923242666629843	0.00116163533658505	0.0238392669955208	1.06524336543582e-16	2.91633052427992e-14	0.999999999999977	1	-3.81273629963851e-17	1	-2.14003971945129e-17	1
SAE1	FALSE	FALSE	chr19	+	cassette exon	47197233	47197377	145	coding exon	nonsense_mediated_decay;protein_coding	chr19:47197378-47203670	chr19:47169924-47203670	skipping	TRUE	TRUE	0.0514916619298842	0.0401352694384455	0.0551400452094065	1.5004775770961	0.30708581836461	3.57681302264711	0.000531594500469869	0.00370482150839759	-0.0322591132228446	0.771885204182921	0.0304882520918131	0.96580989741943
SAE1	FALSE	FALSE	chr19	+	unannotated splice site	47203741	47205129	1389	not an annotated exon	""	chr19:47205130-47209158	chr19:47203741-47209158	inclusion	TRUE	FALSE	0.0865571865664307	0.0902065725149615	0.08609780534222	-0.410876717274154	-0.0523419360519636	-0.645577616948496	0.519988523633524	0.709663310143505	0.047342129471974	0.549633883024578	0.044475038710073	0.846802145998523
SARAF	FALSE	FALSE	chr8	-	cassette exon	30073877	30074055	179	coding exon	protein_coding	chr8:30070060-30073876	chr8:30070060-30082846	skipping	TRUE	TRUE	0.0526044263348371	0.029669712014503	0.067881001065683	3.821128905118	0.385361472707182	6.07889154001183	2.06925914845441e-08	6.28352711061915e-07	-0.0984409193541905	0.0451101325357725	-0.030542211764964	0.876680629691037
SCYL1	FALSE	FALSE	chr11	+	alternative 3' splice site	65536986	65537036	51	coding exon	nonsense_mediated_decay;protein_coding	chr11:65536751-65536985	chr11:65536751-65537036	skipping	TRUE	FALSE	0.40826171225287	0.414802383561576	0.408046670685422	-0.67557128761549	0.000899636537609554	0.0175431149799156	0.986037274936604	1	0.00257682611296644	1	0.00326039778628224	1
SDCBP	FALSE	FALSE	chr8	+	alternative 3' splice site	58575900	58575902	3	coding exon	protein_coding;retained_intron	chr8:58572315-58575899	chr8:58572315-58575902	skipping	TRUE	FALSE	0.235251901858598	0.234713470461284	0.229013270760163	-0.570019970112168	-0.033042537699715	-0.938752637729997	0.350053937063405	0.549392450370393	-0.0244401262804897	0.444515837414915	-0.0364133380505313	0.467221360199274
SDF2	FALSE	FALSE	chr17	-	cassette exon	28661726	28661906	181	coding exon	protein_coding	chr17:28655484-28661725	chr17:28655484-28662045	skipping	TRUE	FALSE	0.156228052930447	0.154468975196451	0.149924806634374	-0.454416856207704	0.186471535418558	1.95826762652566	0.0529032743148181	0.133375860596513	-0.069357211749296	0.421773183872124	-0.0405657629131248	0.91701834432199
SDF4	FALSE	FALSE	chr1	-	alternative 3' splice site	1217689	1217804	116	coding exon	nonsense_mediated_decay;protein_coding	chr1:1217805-1218457	chr1:1217689-1218457	inclusion	TRUE	FALSE	0.0288788087940067	0.0297780907093692	0.0285439301617876	-0.12341605475816	-0.00876843152048935	-0.122277545380804	0.902917472760562	0.985939725420874	0.0754451453008645	0.16287048030762	0.0875952811967937	0.292458316033086
SDHC	FALSE	FALSE	chr1	+	cassette exon	161356677	161356840	164	coding exon	nonsense_mediated_decay;protein_coding	chr1:161356841-161362328	chr1:161340656-161362328	skipping	TRUE	TRUE	0.054920347294483	0.0486813414788207	0.0583713052189041	0.968996374008346	0.17695232072567	2.68595825194699	0.00843196677656895	0.0331949800121101	-0.0647796254669183	0.229845728226718	-0.0372639636174278	0.833940535409399
SEC11A	FALSE	FALSE	chr15	-	cassette exon	84714731	84714866	136	coding exon	protein_coding	chr15:84691645-84714730	chr15:84691645-84716024	inclusion	TRUE	FALSE	0.161727379741648	0.164659743727269	0.158520917757974	-0.613882596929569	0.142040774588963	1.34670832887582	0.18103002194539	0.345695173855291	-0.0167825653351209	0.933493501441889	0.0118926587240126	1
SEC24D	FALSE	FALSE	chr4	-	unannotated splice site	118815156	118815158	3	not an annotated exon	""	chr4:118815159-118815450	chr4:118815156-118815450	inclusion	TRUE	FALSE	0.30148586402083	0.290747678948079	0.318869865449188	2.8122186501109	0.0240534317141368	0.56444198241776	0.573680504996517	0.755357103171955	-0.0199528195887299	0.673618707240311	-0.0182979668619218	0.91701834432199
SEC31A	FALSE	FALSE	chr4	-	cassette exon	82842140	82842481	342	coding exon	protein_coding	chr4:82842482-82844385	chr4:82829059-82844385	inclusion	TRUE	TRUE	0.366394544949357	0.347574211911038	0.383418143431041	3.58439315200027	0.216962237050948	5.35844700451355	5.14905263051224e-07	1.00643264346966e-05	-0.055295056967678	0.0842536324072403	-0.0170434569064962	0.91701834432199
SEC31A	FALSE	FALSE	chr4	-	cassette exon	82861631	82861708	78	coding exon	protein_coding	chr4:82857765-82861630	chr4:82857765-82863317	skipping	TRUE	TRUE	0.182790943177188	0.155031742237383	0.215004005982764	5.99722637453806	0.184351476659894	4.09760862609652	8.33772375708127e-05	0.000781173512337008	-0.0140748150548642	0.823063273377401	0.0245838931708477	0.846802145998523
SEC31A	FALSE	FALSE	chr4	-	cassette exon	82862534	82862572	39	coding exon	protein_coding	chr4:82862573-82863317	chr4:82857765-82863317	skipping	TRUE	FALSE	0.256739503393684	0.24008613420783	0.275366467245618	3.52803330377881	0.163235487366688	3.85748141944195	0.000199877966208729	0.00168681132276895	-0.0472067221630536	0.169966229918547	-0.0194759094732081	0.894056176820071
SEC31A	FALSE	FALSE	chr4	-	cassette exon	82845201	82845293	93	coding exon	protein_coding	chr4:82845294-82848803	chr4:82844510-82848803	inclusion	TRUE	TRUE	0.086702247212381	0.0749374846349909	0.0881784847260965	1.32410000911056	0.0965211102302342	1.69659461380429	0.0927935335315461	0.20780853673021	-0.0522100283693715	0.268661481983372	-0.0403581825368431	0.741886104162562
SELENOF	FALSE	FALSE	chr1	-	cassette exon	86868053	86868102	50	coding exon	nonsense_mediated_decay;processed_transcript;protein_coding	chr1:86863606-86868052	chr1:86863606-86880661	skipping	TRUE	TRUE	0.0718696849384639	0.0607333798915704	0.0860911941940564	2.5357814302486	0.232663972148929	3.74818284135667	0.000294232807065035	0.00226912874564214	0.00768139845429016	0.965807695505628	0.0612314449503614	0.482705558022424
SEPTIN11	FALSE	FALSE	chr4	+	cassette exon	77034497	77038615	4119	coding exon	protein_coding	chr4:77030971-77034496	chr4:77030971-77039742	skipping	TRUE	FALSE	0.125610757457212	0.17034475911788	0.0990509510541015	-7.12938080637785	-0.334179228033819	-7.47497897003911	2.63492876657138e-11	1.42244329128719e-09	0.060521409440926	0.143541900070458	-0.00300719521217606	1
SEPTIN2	FALSE	FALSE	chr2	+	cassette exon	241315861	241315982	122	coding exon	processed_transcript;protein_coding	chr2:241315983-241324215	chr2:241315611-241324215	skipping	TRUE	FALSE	0.303139908668606	0.390352465416689	0.264917106018521	-12.5435359398168	-0.13377626384381	-2.07788848378911	0.0402060783821576	0.107416239259794	0.0114774152046772	0.921043884018982	-0.0163391667497572	1
SEPTIN2	FALSE	FALSE	chr2	+	cassette exon	241317499	241317599	101	coding exon	nonsense_mediated_decay;processed_transcript;protein_coding	chr2:241317600-241324215	chr2:241315983-241324215	inclusion	TRUE	FALSE	0.158996412797586	0.197312492488093	0.147504205458819	-4.98082870292738	-0.0968022344138489	-1.27409218992981	0.205498032516058	0.379218018766747	0.0688889418233946	0.270539373358204	0.060094385995821	0.6795514575508
SERBP1	FALSE	FALSE	chr1	-	cassette exon	67424285	67424322	38	non-coding annotation only	processed_transcript	chr1:67424323-67424887	chr1:67424278-67424887	skipping	TRUE	FALSE	0.325577916555854	0.269758789106471	0.361585333856864	9.18265447503927	0.173036022220111	1.87130382570731	0.064140900058685	0.155927949320649	-0.0451919876046621	0.657628379596285	-0.0148890986598791	1
SERPINE2	FALSE	FALSE	chr2	-	alternative 3' splice site	223980398	223980400	3	coding exon	protein_coding	chr2:223980401-223982680	chr2:223980398-223982680	inclusion	TRUE	FALSE	0.233206058927138	0.231617447811554	0.232487818986888	0.0870371175334256	0.0274215800505443	1.29093474554549	0.199616285764228	0.371486935018776	0.00587145076298082	0.837889846895872	0.0131118672923043	0.790958395735541
SERPINH1	FALSE	FALSE	chr11	+	cassette exon	75562370	75563770	1401	coding exon	protein_coding	chr11:75563771-75566315	chr11:75562320-75566315	inclusion	TRUE	FALSE		0.0603722453668675	0.0454842233923	-1.48880219745675	0.012189001753324	0.127047722979114	0.899155220845946	0.983910873542643	0.0111254291680401	0.965767702536242	0.0158785243428483	1
